twotheta, yobs, ycal, bkg, diff
1.342000e+001,4.780000e+002,4.796546e+002,4.786478e+002,-1.654565e+000
1.343000e+001,4.830000e+002,4.793361e+002,4.783277e+002,3.663905e+000
1.344000e+001,4.850000e+002,4.790179e+002,4.780079e+002,5.982122e+000
1.345000e+001,4.920000e+002,4.786999e+002,4.776884e+002,1.330009e+001
1.346000e+001,5.060000e+002,4.783822e+002,4.773690e+002,2.761780e+001
1.347000e+001,5.160000e+002,4.780647e+002,4.770500e+002,3.793525e+001
1.348000e+001,4.770000e+002,4.777475e+002,4.767312e+002,-7.475449e-001
1.349000e+001,4.940000e+002,4.774306e+002,4.764126e+002,1.656941e+001
1.350000e+001,5.240000e+002,4.771139e+002,4.760943e+002,4.688610e+001
1.351000e+001,4.940000e+002,4.767975e+002,4.757762e+002,1.720255e+001
1.352000e+001,4.960000e+002,4.764813e+002,4.754584e+002,1.951874e+001
1.353000e+001,5.240000e+002,4.761653e+002,4.751408e+002,4.783468e+001
1.354000e+001,5.100000e+002,4.758496e+002,4.748235e+002,3.415036e+001
1.355000e+001,4.720000e+002,4.755342e+002,4.745065e+002,-3.534202e+000
1.356000e+001,5.200000e+002,4.752190e+002,4.741896e+002,4.478098e+001
1.357000e+001,5.040000e+002,4.749041e+002,4.738731e+002,2.909591e+001
1.358000e+001,4.910000e+002,4.745894e+002,4.735567e+002,1.641059e+001
1.359000e+001,4.860000e+002,4.742750e+002,4.732406e+002,1.172502e+001
1.360000e+001,5.000000e+002,4.739608e+002,4.729248e+002,2.603919e+001
1.361000e+001,4.920000e+002,4.736469e+002,4.726092e+002,1.835312e+001
1.362000e+001,4.450000e+002,4.733332e+002,4.722939e+002,-2.833321e+001
1.363000e+001,4.770000e+002,4.730198e+002,4.719788e+002,3.980209e+000
1.364000e+001,4.720000e+002,4.727066e+002,4.716640e+002,-7.066201e-001
1.365000e+001,4.980000e+002,4.723937e+002,4.713494e+002,2.560630e+001
1.366000e+001,4.710000e+002,4.720810e+002,4.710350e+002,-1.081032e+000
1.367000e+001,4.670000e+002,4.717686e+002,4.707209e+002,-4.768614e+000
1.368000e+001,4.700000e+002,4.714564e+002,4.704070e+002,-1.456446e+000
1.369000e+001,4.920000e+002,4.711445e+002,4.700934e+002,2.085547e+001
1.370000e+001,4.650000e+002,4.708329e+002,4.697801e+002,-5.832861e+000
1.371000e+001,4.880000e+002,4.705214e+002,4.694669e+002,1.747856e+001
1.372000e+001,4.520000e+002,4.702103e+002,4.691541e+002,-1.821028e+001
1.373000e+001,4.820000e+002,4.698994e+002,4.688414e+002,1.210064e+001
1.374000e+001,4.440000e+002,4.695887e+002,4.685291e+002,-2.558869e+001
1.375000e+001,4.710000e+002,4.692783e+002,4.682169e+002,1.721728e+000
1.376000e+001,4.720000e+002,4.689681e+002,4.679050e+002,3.031897e+000
1.377000e+001,4.910000e+002,4.686582e+002,4.675934e+002,2.234182e+001
1.378000e+001,4.880000e+002,4.683485e+002,4.672820e+002,1.965149e+001
1.379000e+001,4.850000e+002,4.680391e+002,4.669708e+002,1.696091e+001
1.380000e+001,4.520000e+002,4.677299e+002,4.666599e+002,-1.572992e+001
1.381000e+001,4.830000e+002,4.674210e+002,4.663492e+002,1.557901e+001
1.382000e+001,4.840000e+002,4.671123e+002,4.660388e+002,1.688768e+001
1.383000e+001,4.960000e+002,4.668039e+002,4.657286e+002,2.919611e+001
1.384000e+001,4.650000e+002,4.664957e+002,4.654187e+002,-1.495710e+000
1.385000e+001,4.660000e+002,4.661878e+002,4.651090e+002,-1.877782e-001
1.386000e+001,4.610000e+002,4.658801e+002,4.647995e+002,-4.880095e+000
1.387000e+001,4.220000e+002,4.655727e+002,4.644903e+002,-4.357266e+001
1.388000e+001,4.710000e+002,4.652655e+002,4.641813e+002,5.734528e+000
1.389000e+001,4.730000e+002,4.649585e+002,4.638726e+002,8.041469e+000
1.390000e+001,4.490000e+002,4.646518e+002,4.635641e+002,-1.565184e+001
1.391000e+001,4.730000e+002,4.643454e+002,4.632559e+002,8.654607e+000
1.392000e+001,4.590000e+002,4.640392e+002,4.629479e+002,-5.039194e+000
1.393000e+001,4.670000e+002,4.637332e+002,4.626402e+002,3.266757e+000
1.394000e+001,4.600000e+002,4.634275e+002,4.623326e+002,-3.427538e+000
1.395000e+001,4.580000e+002,4.631221e+002,4.620254e+002,-5.122080e+000
1.396000e+001,4.450000e+002,4.628169e+002,4.617184e+002,-1.781687e+001
1.397000e+001,4.650000e+002,4.625119e+002,4.614116e+002,2.488096e+000
1.398000e+001,4.460000e+002,4.622072e+002,4.611050e+002,-1.620719e+001
1.399000e+001,4.480000e+002,4.619027e+002,4.607987e+002,-1.390271e+001
1.400000e+001,4.380000e+002,4.615985e+002,4.604927e+002,-2.359849e+001
1.401000e+001,4.820000e+002,4.612945e+002,4.601868e+002,2.070549e+001
1.402000e+001,4.730000e+002,4.609908e+002,4.598813e+002,1.200923e+001
1.403000e+001,4.480000e+002,4.606873e+002,4.595759e+002,-1.268728e+001
1.404000e+001,4.670000e+002,4.603840e+002,4.592708e+002,6.615960e+000
1.405000e+001,4.750000e+002,4.600810e+002,4.589660e+002,1.491896e+001
1.406000e+001,4.430000e+002,4.597783e+002,4.586614e+002,-1.677829e+001
1.407000e+001,4.880000e+002,4.594758e+002,4.583570e+002,2.852422e+001
1.408000e+001,4.630000e+002,4.591735e+002,4.580529e+002,3.826482e+000
1.409000e+001,4.470000e+002,4.588715e+002,4.577490e+002,-1.187150e+001
1.410000e+001,4.480000e+002,4.585697e+002,4.574453e+002,-1.056973e+001
1.411000e+001,4.330000e+002,4.582682e+002,4.571419e+002,-2.526820e+001
1.412000e+001,4.410000e+002,4.579669e+002,4.568387e+002,-1.696691e+001
1.413000e+001,4.690000e+002,4.576659e+002,4.565358e+002,1.133413e+001
1.414000e+001,4.770000e+002,4.573651e+002,4.562331e+002,1.963492e+001
1.415000e+001,4.460000e+002,4.570645e+002,4.559306e+002,-1.106453e+001
1.416000e+001,4.610000e+002,4.567642e+002,4.556284e+002,4.235783e+000
1.417000e+001,4.580000e+002,4.564642e+002,4.553264e+002,1.535847e+000
1.418000e+001,4.340000e+002,4.561643e+002,4.550247e+002,-2.216433e+001
1.419000e+001,4.430000e+002,4.558648e+002,4.547232e+002,-1.286475e+001
1.420000e+001,4.490000e+002,4.555654e+002,4.544219e+002,-6.565421e+000
1.421000e+001,4.690000e+002,4.552663e+002,4.541209e+002,1.373367e+001
1.422000e+001,4.420000e+002,4.549675e+002,4.538201e+002,-1.296748e+001
1.423000e+001,4.650000e+002,4.546689e+002,4.535195e+002,1.033112e+001
1.424000e+001,4.760000e+002,4.543705e+002,4.532192e+002,2.162949e+001
1.425000e+001,4.750000e+002,4.540724e+002,4.529191e+002,2.092760e+001
1.426000e+001,4.610000e+002,4.537745e+002,4.526193e+002,7.225481e+000
1.427000e+001,4.720000e+002,4.534769e+002,4.523197e+002,1.852312e+001
1.428000e+001,4.490000e+002,4.531795e+002,4.520203e+002,-4.179492e+000
1.429000e+001,4.650000e+002,4.528823e+002,4.517212e+002,1.211766e+001
1.430000e+001,4.800000e+002,4.525854e+002,4.514223e+002,2.741457e+001
1.431000e+001,4.720000e+002,4.522888e+002,4.511237e+002,1.971123e+001
1.432000e+001,4.340000e+002,4.519923e+002,4.508252e+002,-1.799234e+001
1.433000e+001,4.470000e+002,4.516962e+002,4.505271e+002,-4.696159e+000
1.434000e+001,4.620000e+002,4.514002e+002,4.502291e+002,1.059978e+001
1.435000e+001,4.590000e+002,4.511045e+002,4.499314e+002,7.895483e+000
1.436000e+001,4.460000e+002,4.508091e+002,4.496339e+002,-4.809058e+000
1.437000e+001,4.740000e+002,4.505138e+002,4.493367e+002,2.348616e+001
1.438000e+001,4.940000e+002,4.502189e+002,4.490397e+002,4.378114e+001
1.439000e+001,4.530000e+002,4.499241e+002,4.487429e+002,3.075873e+000
1.440000e+001,4.570000e+002,4.496296e+002,4.484464e+002,7.370369e+000
1.441000e+001,4.530000e+002,4.493354e+002,4.481501e+002,3.664624e+000
1.442000e+001,4.350000e+002,4.490414e+002,4.478540e+002,-1.404136e+001
1.443000e+001,4.480000e+002,4.487476e+002,4.475582e+002,-7.475860e-001
1.444000e+001,4.460000e+002,4.484541e+002,4.472626e+002,-2.454051e+000
1.445000e+001,4.510000e+002,4.481608e+002,4.469672e+002,2.839243e+000
1.446000e+001,4.370000e+002,4.478677e+002,4.466721e+002,-1.086770e+001
1.447000e+001,4.290000e+002,4.475749e+002,4.463772e+002,-1.857489e+001
1.448000e+001,4.170000e+002,4.472823e+002,4.460826e+002,-3.028231e+001
1.449000e+001,4.460000e+002,4.469900e+002,4.457882e+002,-9.899755e-001
1.450000e+001,4.250000e+002,4.466979e+002,4.454940e+002,-2.169788e+001
1.451000e+001,4.630000e+002,4.464060e+002,4.452000e+002,1.659398e+001
1.452000e+001,4.290000e+002,4.461144e+002,4.449063e+002,-1.711440e+001
1.453000e+001,4.570000e+002,4.458230e+002,4.446128e+002,1.117698e+001
1.454000e+001,4.530000e+002,4.455319e+002,4.443195e+002,7.468118e+000
1.455000e+001,4.340000e+002,4.452410e+002,4.440265e+002,-1.124098e+001
1.456000e+001,4.340000e+002,4.449503e+002,4.437337e+002,-1.095032e+001
1.457000e+001,4.160000e+002,4.446599e+002,4.434412e+002,-2.865989e+001
1.458000e+001,4.480000e+002,4.443697e+002,4.431488e+002,3.630296e+000
1.459000e+001,4.590000e+002,4.440798e+002,4.428568e+002,1.492024e+001
1.460000e+001,4.580000e+002,4.437900e+002,4.425649e+002,1.420996e+001
1.461000e+001,4.620000e+002,4.435006e+002,4.422733e+002,1.849943e+001
1.462000e+001,4.490000e+002,4.432113e+002,4.419819e+002,5.788664e+000
1.463000e+001,4.410000e+002,4.429223e+002,4.416907e+002,-1.922338e+000
1.464000e+001,4.250000e+002,4.426336e+002,4.413998e+002,-1.763358e+001
1.465000e+001,4.460000e+002,4.423451e+002,4.411091e+002,3.654945e+000
1.466000e+001,4.240000e+002,4.420568e+002,4.408186e+002,-1.805677e+001
1.467000e+001,4.290000e+002,4.417687e+002,4.405284e+002,-1.276872e+001
1.468000e+001,4.460000e+002,4.414809e+002,4.402383e+002,4.519091e+000
1.469000e+001,4.330000e+002,4.411933e+002,4.399486e+002,-8.193334e+000
1.470000e+001,4.300000e+002,4.409060e+002,4.396590e+002,-1.090600e+001
1.471000e+001,4.450000e+002,4.406189e+002,4.393697e+002,4.381106e+000
1.472000e+001,4.460000e+002,4.403320e+002,4.390806e+002,5.667971e+000
1.473000e+001,4.650000e+002,4.400454e+002,4.387918e+002,2.495460e+001
1.474000e+001,4.580000e+002,4.397590e+002,4.385031e+002,1.824099e+001
1.475000e+001,4.550000e+002,4.394729e+002,4.382147e+002,1.552715e+001
1.476000e+001,4.240000e+002,4.391869e+002,4.379266e+002,-1.518693e+001
1.477000e+001,4.380000e+002,4.389012e+002,4.376386e+002,-9.012441e-001
1.478000e+001,4.590000e+002,4.386158e+002,4.373509e+002,2.038421e+001
1.479000e+001,4.030000e+002,4.383306e+002,4.370634e+002,-3.533058e+001
1.480000e+001,4.300000e+002,4.380456e+002,4.367762e+002,-8.045602e+000
1.481000e+001,4.290000e+002,4.377609e+002,4.364892e+002,-8.760859e+000
1.482000e+001,4.630000e+002,4.374764e+002,4.362024e+002,2.552365e+001
1.483000e+001,4.410000e+002,4.371921e+002,4.359158e+002,3.807923e+000
1.484000e+001,4.280000e+002,4.369080e+002,4.356295e+002,-8.908039e+000
1.485000e+001,4.670000e+002,4.366242e+002,4.353434e+002,3.037577e+001
1.486000e+001,4.590000e+002,4.363407e+002,4.350575e+002,2.265933e+001
1.487000e+001,4.310000e+002,4.360573e+002,4.347718e+002,-5.057331e+000
1.488000e+001,4.540000e+002,4.357742e+002,4.344864e+002,1.822577e+001
1.489000e+001,4.410000e+002,4.354914e+002,4.342012e+002,5.508635e+000
1.490000e+001,4.380000e+002,4.352087e+002,4.339163e+002,2.791267e+000
1.491000e+001,4.200000e+002,4.349263e+002,4.336315e+002,-1.492633e+001
1.492000e+001,4.540000e+002,4.346442e+002,4.333470e+002,1.935583e+001
1.493000e+001,4.350000e+002,4.343622e+002,4.330627e+002,6.377599e-001
1.494000e+001,4.490000e+002,4.340805e+002,4.327787e+002,1.491946e+001
1.495000e+001,4.450000e+002,4.337991e+002,4.324948e+002,1.120092e+001
1.496000e+001,4.040000e+002,4.335178e+002,4.322112e+002,-2.951785e+001
1.497000e+001,4.520000e+002,4.332369e+002,4.319278e+002,1.876315e+001
1.498000e+001,4.130000e+002,4.329561e+002,4.316447e+002,-1.995609e+001
1.499000e+001,4.740000e+002,4.326756e+002,4.313618e+002,4.132444e+001
1.500000e+001,3.980000e+002,4.323953e+002,4.310791e+002,-3.439526e+001
1.501000e+001,4.350000e+002,4.321152e+002,4.307966e+002,2.884806e+000
1.502000e+001,4.310000e+002,4.318354e+002,4.305143e+002,-8.353612e-001
1.503000e+001,4.210000e+002,4.315558e+002,4.302323e+002,-1.055576e+001
1.504000e+001,4.270000e+002,4.312764e+002,4.299505e+002,-4.276392e+000
1.505000e+001,4.560000e+002,4.309973e+002,4.296690e+002,2.500274e+001
1.506000e+001,4.080000e+002,4.307184e+002,4.293876e+002,-2.271835e+001
1.507000e+001,4.660000e+002,4.304397e+002,4.291065e+002,3.556032e+001
1.508000e+001,4.250000e+002,4.301612e+002,4.288256e+002,-5.161240e+000
1.509000e+001,4.360000e+002,4.298830e+002,4.285449e+002,6.116968e+000
1.510000e+001,4.400000e+002,4.296051e+002,4.282645e+002,1.039495e+001
1.511000e+001,4.230000e+002,4.293273e+002,4.279842e+002,-6.327309e+000
1.512000e+001,4.280000e+002,4.290498e+002,4.277042e+002,-1.049795e+000
1.513000e+001,4.230000e+002,4.287725e+002,4.274245e+002,-5.772511e+000
1.514000e+001,4.290000e+002,4.284955e+002,4.271449e+002,5.045407e-001
1.515000e+001,4.290000e+002,4.282186e+002,4.268656e+002,7.813619e-001
1.516000e+001,4.050000e+002,4.279420e+002,4.265865e+002,-2.294205e+001
1.517000e+001,4.510000e+002,4.276657e+002,4.263076e+002,2.333431e+001
1.518000e+001,4.180000e+002,4.273896e+002,4.260289e+002,-9.389559e+000
1.519000e+001,4.170000e+002,4.271137e+002,4.257505e+002,-1.011366e+001
1.520000e+001,4.300000e+002,4.268380e+002,4.254723e+002,3.162009e+000
1.521000e+001,4.340000e+002,4.265626e+002,4.251943e+002,7.437447e+000
1.522000e+001,4.670000e+002,4.262873e+002,4.249165e+002,4.071266e+001
1.523000e+001,4.240000e+002,4.260124e+002,4.246390e+002,-2.012366e+000
1.524000e+001,4.300000e+002,4.257376e+002,4.243617e+002,4.262382e+000
1.525000e+001,4.240000e+002,4.254631e+002,4.240846e+002,-1.463099e+000
1.526000e+001,4.130000e+002,4.251888e+002,4.238077e+002,-1.218881e+001
1.527000e+001,4.240000e+002,4.249147e+002,4.235310e+002,-9.147493e-001
1.528000e+001,4.370000e+002,4.246409e+002,4.232546e+002,1.235908e+001
1.529000e+001,4.320000e+002,4.243673e+002,4.229784e+002,7.632683e+000
1.530000e+001,4.400000e+002,4.240939e+002,4.227024e+002,1.590606e+001
1.531000e+001,4.210000e+002,4.238208e+002,4.224266e+002,-2.820801e+000
1.532000e+001,4.110000e+002,4.235479e+002,4.221511e+002,-1.254789e+001
1.533000e+001,4.120000e+002,4.232752e+002,4.218758e+002,-1.127520e+001
1.534000e+001,4.140000e+002,4.230027e+002,4.216007e+002,-9.002743e+000
1.535000e+001,4.120000e+002,4.227305e+002,4.213258e+002,-1.073051e+001
1.536000e+001,4.050000e+002,4.224585e+002,4.210511e+002,-1.745851e+001
1.537000e+001,4.130000e+002,4.221867e+002,4.207767e+002,-9.186741e+000
1.538000e+001,4.200000e+002,4.219152e+002,4.205024e+002,-1.915196e+000
1.539000e+001,4.250000e+002,4.216439e+002,4.202284e+002,3.356120e+000
1.540000e+001,4.140000e+002,4.213728e+002,4.199546e+002,-7.372791e+000
1.541000e+001,4.350000e+002,4.211019e+002,4.196811e+002,1.389807e+001
1.542000e+001,4.060000e+002,4.208313e+002,4.194077e+002,-1.483130e+001
1.543000e+001,4.070000e+002,4.205609e+002,4.191346e+002,-1.356089e+001
1.544000e+001,4.140000e+002,4.202907e+002,4.188617e+002,-6.290712e+000
1.545000e+001,4.230000e+002,4.200208e+002,4.185890e+002,2.979240e+000
1.546000e+001,4.160000e+002,4.197510e+002,4.183165e+002,-3.751036e+000
1.547000e+001,4.260000e+002,4.194815e+002,4.180443e+002,6.518461e+000
1.548000e+001,4.060000e+002,4.192123e+002,4.177723e+002,-1.321227e+001
1.549000e+001,4.070000e+002,4.189432e+002,4.175004e+002,-1.194322e+001
1.550000e+001,3.930000e+002,4.186744e+002,4.172289e+002,-2.567441e+001
1.551000e+001,4.310000e+002,4.184058e+002,4.169575e+002,1.259418e+001
1.552000e+001,4.030000e+002,4.181375e+002,4.166863e+002,-1.513745e+001
1.553000e+001,4.380000e+002,4.178693e+002,4.164154e+002,2.013069e+001
1.554000e+001,4.420000e+002,4.176014e+002,4.161447e+002,2.439860e+001
1.555000e+001,4.640000e+002,4.173337e+002,4.158742e+002,4.666628e+001
1.556000e+001,4.580000e+002,4.170663e+002,4.156039e+002,4.093374e+001
1.557000e+001,4.190000e+002,4.167990e+002,4.153338e+002,2.200977e+000
1.558000e+001,4.120000e+002,4.165320e+002,4.150639e+002,-4.532015e+000
1.559000e+001,4.210000e+002,4.162652e+002,4.147943e+002,4.734768e+000
1.560000e+001,4.030000e+002,4.159987e+002,4.145249e+002,-1.299867e+001
1.561000e+001,4.200000e+002,4.157323e+002,4.142557e+002,4.267658e+000
1.562000e+001,3.850000e+002,4.154662e+002,4.139867e+002,-3.046623e+001
1.563000e+001,4.060000e+002,4.152004e+002,4.137179e+002,-9.200353e+000
1.564000e+001,4.340000e+002,4.149347e+002,4.134494e+002,1.906530e+001
1.565000e+001,4.250000e+002,4.146693e+002,4.131810e+002,1.033074e+001
1.566000e+001,4.490000e+002,4.144041e+002,4.129129e+002,3.459594e+001
1.567000e+001,4.510000e+002,4.141391e+002,4.126450e+002,3.686093e+001
1.568000e+001,4.060000e+002,4.138743e+002,4.123773e+002,-7.874315e+000
1.569000e+001,4.280000e+002,4.136098e+002,4.121099e+002,1.439022e+001
1.570000e+001,4.190000e+002,4.133455e+002,4.118426e+002,5.654529e+000
1.571000e+001,4.240000e+002,4.130814e+002,4.115756e+002,1.091861e+001
1.572000e+001,4.090000e+002,4.128175e+002,4.113087e+002,-3.817524e+000
1.573000e+001,4.120000e+002,4.125539e+002,4.110421e+002,-5.538864e-001
1.574000e+001,4.170000e+002,4.122905e+002,4.107757e+002,4.709528e+000
1.575000e+001,4.310000e+002,4.120273e+002,4.105095e+002,1.897272e+001
1.576000e+001,3.810000e+002,4.117643e+002,4.102436e+002,-3.076432e+001
1.577000e+001,4.180000e+002,4.115016e+002,4.099778e+002,6.498428e+000
1.578000e+001,4.230000e+002,4.112391e+002,4.097123e+002,1.176095e+001
1.579000e+001,4.390000e+002,4.109768e+002,4.094469e+002,2.802324e+001
1.580000e+001,4.170000e+002,4.107147e+002,4.091818e+002,6.285318e+000
1.581000e+001,4.320000e+002,4.104528e+002,4.089169e+002,2.154717e+001
1.582000e+001,4.460000e+002,4.101912e+002,4.086522e+002,3.580880e+001
1.583000e+001,4.010000e+002,4.099298e+002,4.083878e+002,-8.929798e+000
1.584000e+001,3.870000e+002,4.096686e+002,4.081235e+002,-2.266862e+001
1.585000e+001,3.990000e+002,4.094077e+002,4.078595e+002,-1.040766e+001
1.586000e+001,4.350000e+002,4.091469e+002,4.075956e+002,2.585308e+001
1.587000e+001,4.130000e+002,4.088864e+002,4.073320e+002,4.113597e+000
1.588000e+001,4.080000e+002,4.086261e+002,4.070686e+002,-6.261103e-001
1.589000e+001,3.960000e+002,4.083660e+002,4.068054e+002,-1.236604e+001
1.590000e+001,4.440000e+002,4.081062e+002,4.065424e+002,3.589381e+001
1.591000e+001,4.120000e+002,4.078466e+002,4.062796e+002,4.153437e+000
1.592000e+001,4.100000e+002,4.075872e+002,4.060171e+002,2.412842e+000
1.593000e+001,3.980000e+002,4.073280e+002,4.057547e+002,-9.327974e+000
1.594000e+001,4.300000e+002,4.070690e+002,4.054926e+002,2.293099e+001
1.595000e+001,3.910000e+002,4.068103e+002,4.052307e+002,-1.581027e+001
1.596000e+001,3.930000e+002,4.065518e+002,4.049690e+002,-1.355175e+001
1.597000e+001,4.130000e+002,4.062935e+002,4.047074e+002,6.706547e+000
1.598000e+001,4.390000e+002,4.060354e+002,4.044462e+002,3.296462e+001
1.599000e+001,4.080000e+002,4.057775e+002,4.041851e+002,2.222481e+000
1.600000e+001,4.590000e+002,4.055199e+002,4.039242e+002,5.348012e+001
1.601000e+001,4.090000e+002,4.052625e+002,4.036635e+002,3.737532e+000
1.602000e+001,4.090000e+002,4.050053e+002,4.034031e+002,3.994726e+000
1.603000e+001,4.190000e+002,4.047483e+002,4.031429e+002,1.425170e+001
1.604000e+001,3.880000e+002,4.044915e+002,4.028828e+002,-1.649155e+001
1.605000e+001,4.080000e+002,4.042350e+002,4.026230e+002,3.764986e+000
1.606000e+001,4.360000e+002,4.039787e+002,4.023634e+002,3.202130e+001
1.607000e+001,4.310000e+002,4.037226e+002,4.021040e+002,2.727739e+001
1.608000e+001,4.200000e+002,4.034667e+002,4.018448e+002,1.653326e+001
1.609000e+001,4.010000e+002,4.032111e+002,4.015858e+002,-2.211082e+000
1.610000e+001,4.200000e+002,4.029556e+002,4.013271e+002,1.704435e+001
1.611000e+001,4.100000e+002,4.027004e+002,4.010685e+002,7.299565e+000
1.612000e+001,3.710000e+002,4.024454e+002,4.008101e+002,-3.144544e+001
1.613000e+001,4.140000e+002,4.021907e+002,4.005520e+002,1.180933e+001
1.614000e+001,4.170000e+002,4.019361e+002,4.002941e+002,1.506389e+001
1.615000e+001,4.050000e+002,4.016818e+002,4.000363e+002,3.318225e+000
1.616000e+001,3.970000e+002,4.014277e+002,3.997788e+002,-4.427658e+000
1.617000e+001,3.930000e+002,4.011738e+002,3.995215e+002,-8.173760e+000
1.618000e+001,4.340000e+002,4.009201e+002,3.992644e+002,3.307992e+001
1.619000e+001,3.810000e+002,4.006666e+002,3.990075e+002,-1.966662e+001
1.620000e+001,4.000000e+002,4.004134e+002,3.987508e+002,-4.133788e-001
1.621000e+001,4.010000e+002,4.001604e+002,3.984943e+002,8.396444e-001
1.622000e+001,4.330000e+002,3.999076e+002,3.982381e+002,3.309245e+001
1.623000e+001,4.430000e+002,3.996550e+002,3.979820e+002,4.334504e+001
1.624000e+001,4.390000e+002,3.994026e+002,3.977261e+002,3.959740e+001
1.625000e+001,3.930000e+002,3.991504e+002,3.974705e+002,-6.150447e+000
1.626000e+001,4.170000e+002,3.988985e+002,3.972150e+002,1.810149e+001
1.627000e+001,4.290000e+002,3.986468e+002,3.969598e+002,3.035320e+001
1.628000e+001,3.990000e+002,3.983953e+002,3.967048e+002,6.046953e-001
1.629000e+001,3.910000e+002,3.981440e+002,3.964499e+002,-7.144026e+000
1.630000e+001,4.270000e+002,3.978930e+002,3.961953e+002,2.910703e+001
1.631000e+001,3.940000e+002,3.976421e+002,3.959409e+002,-3.642122e+000
1.632000e+001,4.230000e+002,3.973915e+002,3.956867e+002,2.560850e+001
1.633000e+001,3.970000e+002,3.971411e+002,3.954327e+002,-1.410881e-001
1.634000e+001,4.240000e+002,3.968909e+002,3.951789e+002,2.710910e+001
1.635000e+001,3.940000e+002,3.966409e+002,3.949253e+002,-2.640923e+000
1.636000e+001,4.030000e+002,3.963912e+002,3.946719e+002,6.608834e+000
1.637000e+001,4.020000e+002,3.961416e+002,3.944188e+002,5.858375e+000
1.638000e+001,4.290000e+002,3.958923e+002,3.941658e+002,3.310770e+001
